RealGM ID,Season,Name,Position 1,Position 2,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,Height,Weight,Height w/o Shoes,Height w/ Shoes,Wingspan,Standing Reach,Body Fat %,Hand Length,Hand Width,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,# Dunks,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Draft Pick,NBA MPG,NBA Draft Pick,Result
135151,2021-22,Max Christie,SG,,Michigan State,Big Ten,22.0,13.0,9.96,1.0,"Feb 10, 2003",19.38,77,189.2,76.25,77.75,80.75,102.5,4.8,8.0,8.5,20.0,35,35,1078.0,10.5,0.494,0.449,0.42,0.253,309.0,3.4,9.2,6.4,8.6,1.0,1.7,13.7,18.1,0.9,0.8,1.7,0.063,0.8,1.1,1.9,0.98,99.9,107.8,0.179,-1.69,4.2,10.9,0.382,2.7,6.3,0.429,1.4,4.6,0.317,2.3,2.7,0.824,4.5,1.9,0.7,0.6,1.9,1.4,12.0,6.1,16.0,4.0,9.3,2.1,6.7,3.3,4.0,6.6,2.8,1.0,0.9,2.8,2.1,17.7,9.0,16.4,47.9,43.5,41.6,41.0,60.0,42.0,97.4,2018-19,Illinois Wolves,UAA 16U,8.0,8.0,24.1,13.12,4.12,11.38,0.363,0.88,3.75,0.233,4.0,4.5,0.889,0.75,2.38,3.12,1.62,0.88,0.5,4.5,1.62,2019.0,U16 Americas Championship,6.0,17:17,9.5,3.0,8.0,0.375,2.2,5.8,0.371,1.3,1.7,0.8,3.3,1.0,0.5,1.2,0.7,0.3,Gold,,16.356737588652482,35.0,16.164
121810,2021-22,Tevin Brown,SG,SF,Murray State,OVC,31.0,3.0,-3.07,3.0,"Sep 23, 1998",23.77,77,175.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,281.0,34,34,1197.0,21.6,0.576,0.548,0.63,0.281,531.0,1.9,16.1,9.1,15.5,2.3,2.1,11.1,23.1,3.8,2.6,6.4,0.215,5.1,2.3,7.3,1.68,120.6,93.0,0.298,0.62,6.2,14.6,0.427,2.7,5.4,0.5,3.5,9.2,0.384,3.1,4.1,0.748,6.3,3.5,1.6,0.7,2.1,1.7,19.1,9.2,21.4,4.0,7.9,5.2,13.5,4.5,6.0,9.3,5.1,2.3,1.0,3.0,2.5,28.0,6.0,26.3,55.7,23.4,10.7,36.2,17.6,63.0,84.9,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,16.073
127260,2021-22,Gabe Brown,SF,,Michigan State,Big Ten,23.0,13.0,9.96,4.0,"Mar 5, 2000",22.32,80,205.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,101.0,36,36,1039.0,16.2,0.572,0.537,0.572,0.198,367.0,3.7,11.0,7.6,7.7,1.4,1.0,9.0,19.8,2.4,0.9,3.3,0.128,4.1,1.3,5.3,1.14,116.4,106.4,0.196,-0.84,5.5,12.9,0.428,2.7,5.5,0.49,2.8,7.4,0.382,2.3,2.5,0.894,5.3,1.6,1.0,0.4,1.4,2.2,16.1,8.1,18.9,4.0,8.1,4.1,10.8,3.3,3.7,7.8,2.3,1.4,0.6,2.0,3.2,23.7,16.0,18.0,68.3,56.1,24.9,34.9,37.9,57.2,94.5,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,16.0
145216,2021-22,Dereon Seabron,SG,,NC State,ACC,11.0,21.0,6.37,2.0,"May 26, 2000",22.1,78,182.4,76.75,77.75,80.75,103.5,4.0,8.5,9.5,129.0,32,32,1146.0,24.0,0.552,0.505,0.106,0.496,571.0,7.8,18.7,12.8,19.5,2.3,0.4,13.4,25.5,3.4,0.7,4.1,0.145,5.5,0.1,5.6,1.31,114.1,109.4,0.367,-0.88,7.0,14.2,0.491,6.6,12.7,0.519,0.4,1.5,0.256,5.0,7.1,0.713,9.1,3.6,1.5,0.1,2.7,1.7,19.4,10.3,20.9,9.7,18.7,0.6,2.2,7.4,10.4,13.4,5.2,2.3,0.2,4.0,2.6,28.5,33.0,79.9,55.7,23.8,9.6,20.5,0.0,10.6,72.7,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,16.0
121491,2021-22,Jamal Cain,SF,PF,Oakland,Horizon,18.0,12.0,-4.06,4.0,"Mar 20, 1999",23.28,79,191.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,145.0,30,30,1050.0,26.3,0.587,0.538,0.261,0.346,541.0,10.1,23.2,16.8,4.4,3.0,1.9,11.5,27.4,3.5,2.1,5.6,0.214,3.1,-0.2,2.9,0.3,117.0,94.8,0.32,-5.03,8.3,16.6,0.499,7.0,12.3,0.57,1.3,4.3,0.298,4.8,5.8,0.841,11.7,0.8,2.1,0.6,2.5,3.9,22.7,12.0,24.1,10.2,17.8,1.9,6.3,7.0,8.3,16.9,1.1,3.0,0.9,3.6,5.7,32.9,40.0,43.0,69.1,62.3,30.9,40.0,42.6,26.1,79.4,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,16.0
130970,2021-22,Ochai Agbaji,SG,,Kansas,Big 12,33.0,6.0,11.3,4.0,"Apr 20, 2000",22.19,78,216.8,76.5,77.75,82.25,104.0,5.4,8.75,9.5,132.0,39,39,1367.0,20.8,0.595,0.57,0.466,0.28,631.0,2.8,12.9,8.2,8.7,1.5,1.7,11.5,25.3,4.0,2.2,6.2,0.181,6.9,2.2,9.0,0.78,116.3,99.0,0.287,-2.8,7.5,15.9,0.475,4.5,8.5,0.534,3.0,7.4,0.407,3.3,4.4,0.743,5.8,1.8,1.1,0.6,2.3,1.9,21.4,10.9,22.9,6.5,12.2,4.3,10.7,4.8,6.4,8.3,2.6,1.5,0.9,3.4,2.7,30.8,37.0,32.4,71.5,50.4,21.8,26.7,32.3,45.8,85.6,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,14.0,16.0
132471,2021-22,Isiaih Mosley,SG,SF,Missouri State,MVC,23.0,11.0,1.05,3.0,"May 3, 2000",22.16,77,205.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,296.0,34,32,1075.0,27.7,0.617,0.574,0.329,0.267,645.0,4.0,18.9,11.8,15.7,2.2,0.6,14.1,32.0,4.1,1.6,5.7,0.213,6.1,0.3,6.4,0.85,116.0,100.2,0.345,-3.76,9.3,18.5,0.504,6.7,12.4,0.542,2.6,6.1,0.427,4.5,4.9,0.902,7.9,2.9,1.5,0.2,3.4,2.6,25.7,13.7,27.2,9.9,18.2,3.8,9.0,6.6,7.3,11.6,4.3,2.2,0.3,5.0,3.8,37.8,3.0,21.5,59.8,21.3,46.0,50.0,11.9,32.5,43.1,2018-19,MoKan Elite,Nike 17U,10.0,7.0,12.1,11.8,4.4,9.8,0.449,1.1,3.3,0.333,1.9,2.7,0.704,0.0,3.7,3.7,1.6,0.6,0.0,1.9,2.1,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,15.999
107336,2021-22,Tyrn Flowers,PF,SF,LIU,NEC,15.0,14.0,-7.03,4.0,,21.80817605075337,81,200.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,288.0,29,29,1005.0,24.3,0.572,0.552,0.501,0.198,515.0,6.5,16.7,11.7,19.9,2.3,4.9,12.7,26.1,2.7,1.7,4.4,0.176,5.7,-0.1,5.6,1.32,112.6,98.3,0.379,-0.78,8.0,17.7,0.454,4.6,8.8,0.518,3.5,8.9,0.39,2.6,3.5,0.75,9.0,3.7,1.7,1.8,2.8,1.9,22.2,11.0,24.2,6.2,12.1,4.7,12.1,3.6,4.8,12.3,5.1,2.3,2.4,3.9,2.6,30.2,30.76428571428572,28.3,66.7,45.2,21.6,32.3,54.8,50.1,73.6,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,15.999
131622,2021-22,Quenton Jackson,SG,,Texas A&M,SEC,27.0,13.0,7.42,4.0,"Sep 15, 1998",23.79,76,170.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,232.0,40,15,1054.0,24.2,0.612,0.547,0.329,0.528,534.0,2.2,13.1,7.6,16.3,3.9,2.5,16.4,27.3,3.3,2.2,5.5,0.208,5.1,4.0,9.1,0.83,114.9,94.0,0.259,-4.03,7.2,14.6,0.49,5.5,9.8,0.56,1.7,4.8,0.346,6.4,7.7,0.828,5.3,3.0,2.7,0.8,3.6,3.8,22.4,10.5,21.4,8.0,14.3,2.4,7.0,9.4,11.3,7.7,4.4,3.9,1.2,5.3,5.5,32.7,25.0,47.7,64.1,42.4,19.4,36.0,18.5,32.9,79.5,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,15.947
143344,2021-22,John Butler,PF,,Florida State,ACC,17.0,14.0,7.32,1.0,"Dec 4, 2002",19.57,85,174.4,83.75,84.75,86.25,112.0,4.7,8.5,8.75,71.0,31,24,588.0,13.3,0.512,0.515,0.506,0.151,165.0,4.0,15.9,9.8,7.5,1.3,7.5,12.8,17.4,0.5,0.6,1.1,0.076,-0.2,1.7,1.5,0.88,101.0,105.1,0.115,-1.81,4.7,11.3,0.416,2.4,5.6,0.439,2.2,5.7,0.393,0.7,1.7,0.44,6.8,1.6,0.9,2.4,1.8,4.1,12.4,6.8,16.5,3.6,8.1,3.3,8.3,1.1,2.5,9.9,2.3,1.3,3.6,2.6,6.1,18.1,12.0,25.3,52.4,59.1,24.1,35.0,50.0,50.6,93.9,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,15.931
155168,2021-22,Alondes Williams,PG,SG,Wake Forest,ACC,25.0,10.0,4.75,4.0,"Jun 19, 1999",23.03,77,209.0,75.75,77.0,79.0,102.0,7.2,8.5,9.25,400.0,35,35,1194.0,23.1,0.576,0.549,0.298,0.379,688.0,5.1,15.7,10.8,31.2,2.0,1.2,18.4,28.9,3.5,2.0,5.5,0.185,4.7,1.8,6.6,1.43,110.6,98.2,0.433,-0.51,8.1,16.0,0.507,6.8,11.2,0.603,1.3,4.8,0.282,4.2,6.1,0.691,7.5,6.1,1.4,0.5,4.3,2.4,21.7,11.4,22.4,9.5,15.8,1.9,6.7,5.9,8.5,10.5,8.5,2.0,0.7,6.0,3.4,30.5,25.0,52.4,66.0,25.5,17.8,43.5,5.4,29.8,82.5,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,15.893
137217,2021-22,Taran Armstrong,PG,SG,California Baptist,WAC,15.0,11.0,-3.34,1.0,"Jan 15, 2002",20.45,78,190.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,400.0,26,25,836.0,13.2,0.478,0.443,0.32,0.361,334.0,2.9,14.8,9.0,40.0,1.4,1.0,23.7,22.6,0.6,1.4,2.0,0.095,-0.6,-0.2,-0.7,1.85,96.0,98.2,0.409,2.53,4.6,11.7,0.393,3.4,7.9,0.434,1.1,3.7,0.308,2.7,4.2,0.648,6.4,7.9,1.0,0.4,4.3,2.7,13.1,6.6,16.8,5.0,11.5,1.7,5.4,3.9,6.1,9.2,11.4,1.4,0.6,6.1,3.9,18.8,4.0,39.3,51.0,18.4,28.7,32.9,21.7,32.0,70.8,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2021.0,U19 World Cup,12.0,19:04,8.3,3.1,7.9,0.389,1.1,3.7,0.295,1.1,1.5,0.722,2.9,2.3,1.3,0.3,0.9,1.8,10th,,16.356737588652482,28.925076452599388,15.373
134305,2021-22,Arthur Kaluma,PF,SF,Creighton,Big East,19.0,12.0,8.54,1.0,"Mar 1, 2002",20.33,79,220.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,49.0,31,30,830.0,12.8,0.516,0.493,0.366,0.251,304.0,5.2,15.8,11.0,10.0,1.3,2.1,20.2,24.3,0.2,1.5,1.6,0.079,-0.6,2.3,1.7,0.51,91.9,97.3,0.209,-6.4,6.0,13.4,0.444,4.7,8.5,0.548,1.3,4.9,0.265,2.3,3.4,0.671,8.0,1.9,0.9,0.9,3.8,3.8,15.5,8.8,19.7,6.9,12.5,1.9,7.2,3.3,5.0,11.7,2.8,1.3,1.3,5.6,5.5,22.8,21.0,39.1,68.8,40.0,24.4,32.4,18.2,36.6,88.9,2018-19,Houston Hoops,Nike 17U,9.0,2.0,7.3,2.78,0.67,2.0,0.333,0.0,0.44,0.0,1.44,1.78,0.813,0.0,1.89,1.89,0.22,0.33,0.44,1.22,1.56,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,15.327
129709,2021-22,Scotty Pippen Jr,PG,,Vanderbilt,SEC,19.0,17.0,8.05,3.0,"Nov 10, 2000",21.64,73,180.0,72.0,73.5,77.75,95.5,5.3,7.75,9.0,213.0,36,36,1190.0,24.0,0.541,0.476,0.366,0.556,746.0,2.9,9.7,6.3,34.3,3.4,0.7,15.1,34.4,3.6,1.9,5.5,0.185,5.6,2.7,8.3,1.34,108.4,98.8,0.452,-1.2,7.5,18.1,0.416,5.4,11.5,0.469,2.2,6.6,0.325,7.5,10.1,0.749,4.3,5.4,2.4,0.2,4.1,3.0,24.7,10.9,26.2,7.8,16.6,3.1,9.6,10.9,14.6,6.2,7.9,3.4,0.3,5.9,4.3,35.9,10.0,36.1,55.2,23.4,27.3,36.1,1.9,36.6,56.2,2018-19,Oakland Soldiers,Nike 17U,10.0,9.0,12.0,16.6,5.2,11.1,0.468,1.2,3.5,0.343,5.0,7.7,0.649,0.0,3.2,3.2,2.3,1.6,0.7,3.0,2.4,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,15.201
117539,2021-22,Caleb Houstan,SF,,Michigan,Big Ten,19.0,15.0,11.02,1.0,"Jan 9, 2003",19.47,80,205.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,11.0,34,34,1088.0,11.8,0.53,0.489,0.595,0.292,321.0,3.1,11.7,7.5,7.4,1.4,0.8,13.9,17.9,1.4,0.9,2.3,0.084,1.9,1.2,3.1,0.88,105.4,106.8,0.17,-2.0,4.0,10.4,0.384,1.8,4.2,0.426,2.2,6.2,0.355,2.4,3.1,0.783,5.0,1.7,0.9,0.3,1.9,2.1,12.6,5.9,15.5,2.7,6.3,3.3,9.2,3.5,4.5,7.4,2.5,1.4,0.4,2.8,3.1,18.7,2.0,24.4,56.9,48.6,16.5,27.3,16.7,59.0,93.0,2018-19,CIA Bounce,Nike 17U,4.0,2.0,14.8,7.5,2.5,5.5,0.455,0.25,1.0,0.25,2.0,2.5,0.8,0.0,3.5,3.5,1.75,0.25,0.0,1.25,0.75,2021.0,U19 World Cup,17.0,25:57,16.4,5.6,14.0,0.399,1.4,5.8,0.242,3.8,5.0,0.753,5.1,2.1,1.8,0.3,2.0,1.2,Bronze,,16.356737588652482,32.0,15.035
134303,2021-22,Donovan Williams,SG,,UNLV,MWC,15.0,12.0,4.58,3.0,"Sep 6, 2001",20.81,78,190.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,73.0,27,13,598.0,20.8,0.576,0.556,0.315,0.423,297.0,4.3,12.6,8.5,12.3,1.8,2.5,13.6,30.0,1.3,0.9,2.2,0.15,3.3,1.2,4.5,0.64,106.4,99.8,0.231,-4.55,8.1,16.6,0.488,5.8,11.4,0.512,2.3,5.2,0.436,4.5,7.0,0.638,6.0,2.0,1.2,0.8,3.1,5.1,22.9,12.1,24.8,8.7,17.0,3.4,7.8,6.7,10.5,9.0,3.0,1.8,1.2,4.7,7.6,34.2,9.0,36.0,62.4,52.8,32.6,40.3,38.7,31.4,90.6,2018-19,Houston Hoops,Nike 17U,9.0,4.0,12.9,7.22,2.89,6.56,0.441,0.33,1.78,0.188,1.11,2.33,0.476,0.0,3.89,3.89,1.0,0.67,0.22,2.0,2.22,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,15.003
134223,2021-22,Tyson Etienne,PG,SG,Wichita State,AAC,14.0,13.0,6.0,3.0,"Sep 17, 1999",22.79,74,203.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,140.0,27,26,926.0,12.9,0.492,0.458,0.605,0.222,365.0,1.4,8.2,4.7,13.6,2.0,0.1,11.7,25.3,1.1,1.2,2.3,0.1,0.9,0.7,1.6,1.02,100.9,102.4,0.294,-1.89,5.7,16.0,0.359,2.6,6.3,0.411,3.2,9.7,0.326,2.7,3.5,0.768,3.4,2.4,1.3,0.0,2.3,2.6,17.4,8.5,23.6,3.8,9.3,4.6,14.3,4.0,5.2,5.0,3.5,2.0,0.1,3.4,3.9,25.6,0.0,12.5,44.4,10.0,26.9,39.2,13.2,60.6,72.2,2018-19,PSA Cardinals,Nike 17U,10.0,9.0,10.6,7.8,2.5,8.5,0.294,1.3,4.7,0.277,1.5,2.8,0.536,0.0,1.9,1.9,1.6,1.0,0.1,1.1,2.4,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,15.0
85711,2021-22,Bryson Williams,PF,C,Texas Tech,Big 12,27.0,10.0,8.65,4.0,"Apr 25, 1998",24.18,81,235.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,362.0,37,37,947.0,23.6,0.61,0.588,0.252,0.257,456.0,7.0,12.6,9.9,9.5,1.1,2.0,9.9,25.9,3.4,2.0,5.4,0.229,6.7,2.5,9.2,0.83,121.9,94.2,0.251,-2.26,8.6,16.1,0.535,6.9,12.0,0.575,1.7,4.1,0.417,3.1,4.1,0.755,6.5,1.6,0.8,0.6,2.0,3.5,22.0,12.8,23.9,10.3,17.9,2.5,6.0,4.6,6.1,9.7,2.4,1.1,0.9,2.9,5.2,32.7,18.0,40.4,65.1,52.6,34.3,46.0,38.6,25.2,97.4,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,15.0
134595,2021-22,Baylor Scheierman,SG,SF,South Dakota State,Summit,30.0,5.0,-3.77,3.0,"Sep 26, 2000",21.76,79,201.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,400.0,35,35,1164.0,25.2,0.646,0.616,0.463,0.317,588.0,1.9,24.2,14.1,22.6,2.3,0.5,13.4,22.0,4.7,1.8,6.5,0.223,6.2,1.2,7.4,2.32,127.6,99.7,0.327,3.09,6.7,13.1,0.508,3.8,7.0,0.541,2.9,6.1,0.469,3.3,4.2,0.802,9.4,5.4,1.6,0.2,2.3,2.4,19.5,9.3,18.3,5.3,9.8,4.0,8.5,4.6,5.8,13.1,7.6,2.3,0.2,3.3,3.4,27.2,6.0,18.6,73.2,11.5,35.1,44.0,5.1,46.3,65.1,2018-19,Omaha Sports,Gold Gauntlet 17U,1.0,1.0,17.0,9.0,4.0,5.0,0.8,1.0,2.0,0.5,0.0,0.0,0.0,1.0,9.0,10.0,3.0,0.0,0.0,3.0,0.0,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,15.0
132295,2021-22,Buddy Boeheim,SG,,Syracuse,ACC,16.0,16.0,7.82,4.0,"Nov 11, 1999",22.64,78,200.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,349.0,32,32,1217.0,19.0,0.531,0.49,0.492,0.214,571.0,1.7,8.0,4.9,15.9,2.3,0.3,9.0,26.4,3.1,0.4,3.5,0.115,4.2,0.0,4.2,1.72,111.4,112.4,0.35,0.69,7.0,17.2,0.406,4.1,8.7,0.47,2.9,8.5,0.341,3.3,3.7,0.884,3.5,3.2,1.5,0.1,1.9,1.8,20.1,10.2,25.1,6.0,12.8,4.2,12.4,4.8,5.4,5.2,4.7,2.3,0.1,2.7,2.6,29.4,0.0,10.8,54.5,16.7,40.3,45.6,10.6,48.9,74.7,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,15.0
108209,2021-22,JeeNathan Williams,SG,SF,Buffalo,MAC,18.0,11.0,-3.21,4.0,"Feb 12, 1999",23.38,77,205.0,77.44198312236287,78.72862165963433,82.40568820224719,103.24191279887482,7.0326836158192085,8.718283582089553,9.396641791044775,130.0,29,29,946.0,23.0,0.572,0.558,0.3,0.196,503.0,3.7,12.2,8.0,17.1,2.4,2.4,14.6,27.7,2.7,1.4,4.0,0.17,4.3,0.3,4.6,1.0,112.3,100.9,0.349,-2.77,9.2,18.7,0.49,6.6,13.1,0.506,2.5,5.6,0.451,2.5,3.7,0.69,6.2,3.5,1.7,1.0,3.5,1.7,23.4,12.7,25.8,9.2,18.1,3.5,7.8,3.5,5.1,8.5,4.8,2.4,1.4,4.8,2.4,32.3,6.0,43.8,55.7,25.0,26.2,42.2,12.2,30.0,93.3,,,,7.424242424242424,6.303030303030303,17.07272727272727,14.229545454545454,5.133787878787879,10.529242424242426,0.4956212121212121,1.0245454545454546,2.880757575757576,0.3238636363636363,2.895151515151515,4.257424242424243,0.6472575757575757,0.8113636363636363,4.7646969696969705,5.575454545454546,2.249848484848485,0.9378787878787878,0.8487878787878789,1.8921212121212123,2.2253030303030306,2013.455078125,,,,,,,,,,,,,,,,,,,,,,16.356737588652482,28.925076452599388,15.0
