RealGM ID,Season,Name,Position 1,Position 2,Play Style,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,Height,Weight,Height w/o Shoes,Height w/ Shoes,Wingspan,Standing Reach,Body Fat %,Hand Length,Hand Width,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,ATS/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,FGA/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Box Score Creation,Helio Score
85714,2016-17,DeAnthony Melton,PG,SG,Floor General,USC,Pac-12,,,6.4,2.0,"May 28, 1998",19.09,75,195.0,,,,,,,,134.0,36,25,972.0,19.2,0.53,0.483,0.32,0.472,351.0,5.9,13.6,9.9,22.5,4.0,3.9,15.6,18.5,0.135,17.7,28.173,1.7,1.5,3.2,0.133,2.6,4.6,7.2,1.95,110.8,100.6,,,4.2,9.5,0.437,3.3,6.5,0.51,0.9,3.0,0.284,0.184,3.2,4.5,0.706,7.0,5.1,2.8,1.5,2.6,3.3,12.3,5.9,13.6,4.7,9.2,1.2,4.3,4.5,6.4,10.0,7.3,4.0,2.2,3.8,4.8,17.6,13.6,18.0,16.38,4.50659664,47.6,58.2,42.2,20.3,34.0,25.0,32.0,85.7,52.586200000000005,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,adidas Nations Counselors,4,17:00,5.0,2.0,5.0,.400,0.8,1.5,.500,0.2,0.5,.500,1.5,3.3,1.5,0.5,0.8,0.5,-,3.472,1.8275707397087286
107065,2017-18,Jaylen Barford,SG,PG,Scorer,Arkansas,SEC,23.0,12.0,9.85,4.0,"Jan 23, 1996",22.44,74,207.6,73.25,74.25,75.5,96.5,11.65,8.0,8.25,400.0,35,35,1094.0,21.8,0.583,0.561,0.421,0.27,581.0,3.7,10.5,7.2,16.1,1.8,1.1,1.9800000000000002,11.1,0.089,27.2,38.063,3.3,0.9,4.2,0.154,6.5,0.7,7.2,1.33,116.2,108.7,0.311,-0.69,8.2,17.4,0.47,5.0,10.1,0.496,3.2,7.3,0.433,0.308,3.4,4.7,0.721,5.0,3.3,1.3,0.4,2.4,3.2,23.0,11.5,24.5,7.0,14.2,4.5,10.3,4.8,6.6,7.0,4.6,1.8,0.5,3.4,4.5,32.2,24.5,3.0,2.44,0.47214,25.8,68.3,25.0,32.1,34.6,20.8,42.1,62.1,39.2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.327,1.5864271713053826
24272,2014-15,JP Tokoto,SF,SG,Connector,UNC,ACC,26.0,12.0,11.76,3.0,"Sep 15, 1993",21.79,78,195.8,77.25,78.25,82.0,100.5,4.1,8.0,8.75,65.0,38,34,1106.0,15.9,0.484,0.45,0.118,0.432,378.0,6.4,14.3,10.6,24.0,2.9,1.3,3.77,20.7,0.145,17.9,30.245,1.4,1.9,3.3,0.118,2.7,4.5,7.2,1.92,103.8,98.1,0.254,2.02,4.2,9.8,0.428,3.8,8.6,0.435,0.4,1.2,0.375,0.152,2.6,4.2,0.615,7.7,5.9,2.0,0.5,3.1,3.3,11.4,6.1,14.2,5.4,12.5,0.6,1.7,3.8,6.1,11.1,8.5,2.9,0.7,4.4,4.8,16.5,14.2,27.0,44.48,6.64566784,22.4,76.3,33.3,65.8,32.4,19.6,11.8,100.0,32.156,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,NIKE Global Challenge,3,16:20,7.3,3.3,7.3,.455,0.3,2.3,.143,0.3,0.7,.500,3.0,1.7,2.0,1.0,1.3,1.3,Gold,3.617,2.129927512483553
9270,2011-12,Meyers Leonard,C,PF,Short Roll,Illinois,Big Ten,17.0,15.0,7.99,2.0,"Feb 27, 1992",20.34,85,249.8,83.75,85.25,87.0,108.0,5.7,9.25,11.0,30.0,32,29,1018.0,24.1,0.618,0.586,0.038,0.436,409.0,9.1,25.9,17.1,9.9,0.9,6.9,6.210000000000001,16.2,0.142,22.0,28.775,2.9,1.8,4.6,0.182,3.6,3.6,7.2,0.63,115.5,95.9,0.278,-4.07,6.7,11.4,0.584,6.6,11.0,0.604,0.0,0.4,0.091,0.017,3.7,5.0,0.732,10.3,1.7,0.6,2.4,2.7,3.7,17.1,10.4,17.7,10.3,17.1,0.1,0.7,5.7,7.7,16.0,2.6,0.9,3.7,4.1,5.7,26.5,17.7,51.0,35.51,3.5506449000000004,49.5,75.7,79.8,46.7,44.1,50.0,3.8,100.0,66.651,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,U19 World Cup,9,16:20,6.9,2.9,4.6,.634,0.0,0.0,.000,1.1,1.6,.714,5.2,0.9,0.4,1.6,1.1,2.0,5th,2.29,2.596041190631973
107301,2019-20,Isiaha Mike,SF,,Shooter,SMU,AAC,19.0,11.0,3.5,2.0,"Aug 11, 1997",22.89,80,200.0,,,,,,,,400.0,30,30,920.0,22.9,0.611,0.583,0.542,0.25,384.0,7.5,16.6,12.2,12.5,2.8,2.4,6.72,15.0,0.125,22.9,31.963,2.8,1.3,4.1,0.179,5.8,1.4,7.2,0.89,117.3,99.3,0.262,-2.86,6.4,13.4,0.481,3.7,6.1,0.603,2.7,7.3,0.377,0.291,2.7,3.3,0.805,8.3,2.3,1.8,0.8,2.7,3.6,18.3,9.8,20.3,5.6,9.3,4.2,11.0,4.1,5.1,12.5,3.6,2.8,1.2,4.0,5.4,27.7,20.3,24.0,25.28,2.7485427199999997,30.8,71.6,64.7,14.9,37.0,52.9,54.2,93.7,78.5951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.802,1.6932454310555567
23547,2013-14,Akil Mitchell,PF,,Connector,Virginia,ACC,30.0,7.0,7.86,4.0,"Jun 26, 1992",22.01,81,230.0,,,,,,,,236.0,37,36,952.0,17.1,0.54,0.561,0.005,0.513,261.0,9.7,23.5,16.9,9.9,2.0,2.6,5.2,17.4,0.15,16.7,22.669,1.1,2.7,3.8,0.158,2.1,5.1,7.2,0.9,105.9,88.2,0.174,-2.28,4.4,7.9,0.561,4.4,7.8,0.565,0.0,0.0,0.0,0.0,1.7,4.0,0.427,10.9,1.8,1.2,0.9,2.1,2.9,10.5,7.3,13.0,7.3,12.9,0.0,0.1,2.8,6.7,18.0,3.1,2.0,1.5,3.4,4.9,17.4,13.0,23.0,17.88,4.7696688,68.4,64.1,61.0,31.0,39.7,30.4,0.5,0.0,51.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.393,0.9193092773290047
83961,2018-19,Tacko Fall,C,,Play Finisher,Central Florida,AAC,24.0,9.0,5.58,4.0,"Dec 10, 1995",23.56,90,288.8,89.25,91.0,98.25,122.5,6.8,10.5,10.5,142.0,33,33,822.0,25.6,0.647,0.748,0.0,0.791,330.0,12.5,21.2,17.2,4.2,0.6,11.5,6.8999999999999995,17.2,0.161,21.8,26.649,1.9,2.0,3.9,0.189,3.2,3.9,7.2,0.25,113.0,90.7,0.206,-6.19,7.5,10.0,0.748,7.5,10.0,0.748,0.0,0.0,0.0,0.0,2.9,7.9,0.362,12.2,0.7,0.4,4.1,2.9,4.5,17.9,11.1,14.9,11.1,14.9,0.0,0.0,4.3,11.8,18.2,1.1,0.6,6.2,4.3,6.7,26.6,14.9,88.0,52.22,18.5840536,82.0,80.5,56.6,18.0,48.6,22.2,0.0,0.0,50.40800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.003,1.4859146061246624
42639,2015-16,Josh Adams,PG,,Scorer,Wyoming,MWC,14.0,17.0,2.19,4.0,"Nov 16, 1993",22.62,74,190.0,,,,,,,,400.0,30,30,1106.0,27.9,0.604,0.539,0.516,0.516,730.0,2.1,15.0,9.0,34.2,2.4,1.8,4.32,15.7,0.122,37.8,51.701,3.9,1.2,5.1,0.185,6.7,0.6,7.2,1.11,111.9,106.1,0.509,-2.37,7.8,17.8,0.441,4.4,8.6,0.508,3.5,9.2,0.378,0.287,7.6,9.2,0.827,6.0,4.6,1.6,0.7,4.1,3.0,26.8,12.0,27.2,6.7,13.1,5.3,14.0,11.6,14.0,9.2,7.0,2.4,1.0,6.3,4.6,40.8,27.2,19.0,15.69,3.58183872,24.6,68.6,7.2,23.8,32.5,7.9,51.6,46.9,27.851799999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.498,2.1529217708131103
107310,2019-20,Nathan Knight,PF,C,Scorer,William & Mary,CAA,21.0,11.0,-3.1,4.0,"Sep 20, 1997",22.78,81,235.0,80.0,81.7,86.0,109.5,8.2,9.0,9.5,400.0,32,32,948.0,35.0,0.61,0.558,0.219,0.538,631.0,11.6,29.2,21.0,14.7,1.5,5.4,8.100000000000001,13.1,0.114,34.7,44.754,4.5,1.8,6.3,0.266,6.7,0.5,7.2,0.68,118.4,95.2,0.344,-4.83,9.6,18.3,0.524,8.4,14.3,0.586,1.2,4.0,0.305,0.185,7.6,9.8,0.773,14.2,2.4,1.0,2.1,3.5,4.0,28.0,14.1,26.9,12.3,21.0,1.8,5.9,11.2,14.5,20.9,3.5,1.5,3.0,5.1,5.9,41.1,26.9,31.0,13.34,4.7191584,53.6,65.9,34.0,24.5,42.5,31.1,21.9,86.2,44.7213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.243,2.0222618318737724
175934,2021-22,Josh Minott,PF,,Energy,Memphis,AAC,22.0,11.0,7.86,1.0,"Nov 25, 2002",19.59,80,205.0,,,,,,,,45.0,33,5,483.0,23.7,0.571,0.528,0.088,0.409,215.0,12.9,15.7,14.4,12.8,3.1,5.4,16.740000000000002,14.0,0.12,21.9,29.911,1.4,1.0,2.4,0.199,3.8,3.4,7.2,1.0,117.6,93.7,0.128,-2.08,6.9,13.2,0.522,6.7,12.0,0.559,0.2,1.2,0.143,0.054,4.1,5.4,0.754,10.3,2.6,2.2,1.8,2.6,4.8,18.0,9.7,18.5,9.4,16.9,0.2,1.6,5.7,7.6,14.5,3.6,3.1,2.6,3.6,6.8,25.3,18.5,25.0,21.88,7.169397720000001,71.7,61.4,54.3,19.5,35.5,72.7,8.8,100.0,61.9096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.471,2.181835861874445
88853,2018-19,Jordan Poole,SG,,Shooter,Michigan,Big Ten,30.0,7.0,10.55,2.0,"Jun 19, 1999",20.03,77,190.8,75.5,77.5,78.75,99.5,7.5,8.25,8.5,93.0,37,37,1224.0,16.0,0.573,0.538,0.55,0.244,431.0,0.8,9.3,5.2,13.0,2.0,0.7,1.4,12.2,0.101,20.9,28.68,2.2,2.7,4.9,0.16,3.0,4.2,7.2,1.4,109.5,93.2,0.256,-0.32,5.3,12.1,0.436,2.8,5.4,0.518,2.5,6.6,0.369,0.286,2.5,2.9,0.833,3.6,2.6,1.3,0.3,1.9,2.4,15.4,8.1,18.5,4.3,8.3,3.8,10.2,3.8,4.5,5.5,4.0,2.0,0.4,2.9,3.7,23.6,18.5,7.0,7.75,1.110017,24.4,70.0,41.3,20.6,30.3,8.7,55.0,68.0,49.269400000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.217,2.1703563718247376
148740,2021-22,Jaden Ivey,SG,PG,Scorer,Purdue,Big Ten,28.0,8.0,8.23,2.0,"Feb 13, 2002",20.38,76,195.0,,,,,,,,89.0,36,34,1132.0,22.5,0.579,0.533,0.406,0.469,586.0,2.7,15.0,9.3,19.2,1.7,2.0,3.4,14.8,0.119,28.7,42.04,3.7,1.4,5.1,0.181,5.7,1.6,7.2,1.17,114.7,102.5,0.314,-1.87,7.2,15.6,0.46,4.9,9.3,0.531,2.3,6.3,0.358,0.252,5.4,7.3,0.744,6.2,3.9,1.2,0.7,3.3,2.2,22.0,10.8,23.4,7.4,13.9,3.4,9.5,8.2,11.0,9.3,5.8,1.7,1.1,5.0,3.3,33.1,23.4,28.0,16.96,4.81436736,37.4,65.5,24.1,22.0,32.0,3.2,40.6,56.2,32.534600000000005,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,U19 World Cup,7,16:29,12.3,4.4,9.1,.484,1.1,4.0,.286,2.3,3.3,.696,3.0,2.1,1.6,0.7,1.7,2.0,Gold,6.224,3.3354417964943104
28968,2014-15,LaDontae Henton,SF,,Scorer,Providence,Big East,22.0,12.0,9.5,4.0,"Jan 6, 1992",23.48,77,215.0,,,,,,,,151.0,34,34,1257.0,21.8,0.551,0.508,0.366,0.37,578.0,5.6,15.3,10.4,5.5,2.2,1.5,3.3000000000000003,10.1,0.093,27.6,35.346,3.4,1.8,5.3,0.167,5.7,1.5,7.2,0.43,112.5,100.4,0.313,-3.85,7.3,16.4,0.446,5.3,10.4,0.508,2.0,6.0,0.339,0.232,4.6,6.1,0.759,7.1,0.9,1.5,0.5,2.2,2.4,21.3,11.1,25.0,8.0,15.8,3.1,9.2,7.0,9.3,10.8,1.4,2.2,0.8,3.3,3.7,32.4,25.0,12.0,6.71,0.80328765,34.7,63.1,65.5,28.7,35.8,52.8,36.6,93.8,72.21289999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.664,0.9289188420518028
24165,2013-14,Rodney Hood,SF,SG,Connector,Duke,ACC,26.0,9.0,8.48,2.0,"Oct 20, 1992",21.69,80,208.2,79.25,80.5,80.5,103.0,7.45,8.5,8.5,29.0,35,33,1150.0,20.1,0.59,0.55,0.41,0.328,507.0,2.9,11.7,7.2,13.2,1.3,0.8,1.04,10.2,0.085,23.8,34.043,3.6,1.2,4.9,0.17,6.3,0.9,7.2,1.39,122.5,107.0,0.286,-0.27,6.6,14.3,0.464,4.2,8.5,0.494,2.5,5.9,0.42,0.296,3.8,4.7,0.807,4.8,2.6,0.9,0.3,1.9,3.2,19.5,10.2,21.9,6.4,12.9,3.8,9.0,5.8,7.2,7.3,4.0,1.3,0.5,2.9,4.8,29.9,21.9,14.0,18.02,2.1796992,18.9,64.1,36.0,40.0,42.4,21.4,41.0,70.4,44.22800000000001,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,NIKE Global Challenge,3,27:40,9.0,3.3,6.0,.556,1.7,2.7,.625,0.7,1.3,.500,5.7,1.3,1.3,0.3,0.3,1.3,-,4.3,2.825851918131946
128708,2019-20,Trevelin Queen,SG,,Shooter,New Mexico State,WAC,20.0,6.0,-4.24,4.0,"Feb 25, 1997",23.35,78,190.0,,,,,,,,400.0,26,25,716.0,25.5,0.588,0.568,0.504,0.158,332.0,9.0,15.4,12.1,19.9,3.9,1.3,5.07,14.1,0.11,25.1,37.209,2.5,1.7,4.3,0.239,5.1,2.1,7.2,1.31,118.8,89.1,0.291,-0.89,7.2,15.2,0.471,4.2,7.5,0.556,3.0,7.7,0.387,0.291,2.0,2.4,0.814,7.5,3.5,2.5,0.4,2.7,3.4,19.2,11.1,23.5,6.5,11.7,4.6,11.8,3.0,3.7,11.7,5.4,3.9,0.6,4.1,5.3,29.7,23.5,26.0,28.53,6.738072749999999,33.5,67.0,29.5,16.2,31.8,21.4,50.4,79.2,53.2661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.498,1.3621513692690361
56862,2015-16,Isaiah Taylor,PG,,Floor General,Texas,Big 12,20.0,13.0,11.71,3.0,"Jul 11, 1994",21.97,74,180.0,,,,,,,,323.0,33,33,1019.0,21.4,0.525,0.445,0.161,0.517,527.0,1.5,8.9,5.2,35.3,1.7,0.7,1.19,11.4,0.084,27.0,42.817,3.1,1.1,4.3,0.167,4.8,2.4,7.2,2.69,115.3,105.8,0.397,4.94,6.2,14.9,0.42,5.5,12.5,0.44,0.7,2.4,0.311,0.172,6.2,7.7,0.811,3.6,6.4,1.1,0.3,2.4,3.5,19.5,9.3,22.3,8.2,18.7,1.1,3.6,9.3,11.5,5.4,9.6,1.7,0.4,3.6,5.2,29.2,22.3,2.0,1.11,0.44025374999999994,47.5,53.9,16.5,36.1,31.4,7.0,16.4,42.1,17.2689,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,adidas Nations Counselors,4,15:30,6.5,2.5,5.5,.455,0.0,1.0,.000,1.5,1.8,.857,1.2,1.8,0.8,0.3,1.8,0.8,-,6.514,2.232151953330026
139852,2020-21,Jason Preston,PG,,Floor General,Ohio,MAC,14.0,6.0,-0.57,3.0,"Aug 10, 1999",21.89,76,180.6,75.0,76.0,80.5,100.5,5.45,8.5,9.25,400.0,20,20,691.0,24.1,0.583,0.579,0.332,0.19,352.0,3.6,20.6,12.2,38.6,2.3,0.8,1.8399999999999999,18.2,0.118,23.4,41.531,2.2,1.0,3.2,0.186,5.4,1.8,7.2,2.42,115.1,100.0,0.465,5.15,7.4,14.3,0.514,5.5,9.6,0.576,1.9,4.7,0.39,0.259,1.6,2.7,0.596,8.4,8.4,1.7,0.3,3.5,1.6,18.2,10.3,20.0,7.7,13.3,2.6,6.6,2.3,3.8,11.7,11.7,2.3,0.4,4.9,2.2,25.4,20.0,2.0,2.2,0.4752352,36.8,69.2,41.3,30.0,43.2,25.0,33.2,75.0,47.5984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.65,2.718897918677946
73165,2017-18,Tyler Davis,C,,Stretch,Texas A&M,SEC,22.0,13.0,10.62,3.0,"May 22, 1997",21.11,82,270.0,,,,,,,,31.0,35,35,1018.0,24.8,0.606,0.595,0.071,0.46,495.0,13.3,18.7,16.1,8.7,0.7,4.7,3.29,14.0,0.126,23.5,31.041,3.0,1.8,4.7,0.186,4.8,2.3,7.2,0.63,118.3,99.5,0.256,-3.94,8.1,13.8,0.585,7.8,12.8,0.609,0.3,1.0,0.28,0.095,4.0,6.4,0.623,12.3,1.7,0.5,1.8,2.8,3.5,20.4,11.4,19.5,11.0,18.1,0.4,1.4,5.6,9.0,17.3,2.4,0.7,2.6,3.9,5.0,28.8,19.5,25.0,10.93,2.7821331299999996,65.1,70.3,60.9,27.8,38.8,39.5,7.1,100.0,57.7269,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,NIKE Global Challenge,3,23:20,15.0,5.3,8.0,.667,0.0,0.3,.000,4.3,6.3,.684,8.0,1.7,1.3,0.7,2.0,3.3,Gold,2.631,2.3562941832027375
2323,2011-12,Tyshawn Taylor,PG,,Shooter,Kansas,Big 12,32.0,7.0,9.93,4.0,"Apr 12, 1990",22.22,75,177.0,74.75,76.0,78.25,97.5,4.2,8.75,8.75,65.0,39,38,1303.0,19.8,0.569,0.538,0.321,0.42,635.0,0.7,7.5,4.2,29.7,2.4,0.5,1.2,19.5,0.144,27.5,43.801,3.1,2.1,5.2,0.159,5.0,2.2,7.2,1.35,106.9,97.7,0.403,-1.09,6.9,14.6,0.477,5.2,9.9,0.522,1.8,4.7,0.382,0.252,4.2,6.1,0.688,2.8,5.7,1.6,0.2,4.2,2.4,19.9,10.3,21.6,7.7,14.7,2.6,6.9,6.2,9.1,4.1,8.5,2.4,0.3,6.3,3.5,29.5,21.6,15.0,10.04,2.1248254400000004,31.4,60.6,32.6,36.5,45.5,6.7,32.1,66.7,34.092600000000004,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,U19 World Cup,8,21:30,10.8,4.0,8.8,.457,0.6,1.6,.385,2.1,3.4,.630,1.9,4.4,1.8,0.0,2.2,2.2,Gold,7.723,2.8051604283054
54841,2016-17,PJ Dozier,SG,,Connector,South Carolina,SEC,26.0,10.0,10.16,2.0,"Oct 25, 1996",20.68,78,200.6,77.25,78.75,83.0,101.0,6.1,8.5,9.5,25.0,36,36,1033.0,17.6,0.472,0.452,0.301,0.275,487.0,4.1,15.4,9.5,22.8,3.3,1.1,3.63,12.8,0.105,28.7,40.862,1.0,2.6,3.6,0.14,2.5,4.6,7.1,1.29,99.0,90.8,0.325,-1.04,7.4,18.2,0.407,5.8,12.7,0.454,1.6,5.5,0.298,0.194,3.0,5.0,0.597,6.7,3.9,2.3,0.4,3.0,3.9,19.4,10.6,26.0,8.3,18.2,2.3,7.8,4.3,7.1,9.6,5.6,3.3,0.6,4.3,5.5,27.8,26.0,9.0,7.69,1.38249282,24.9,67.5,27.8,45.0,33.2,12.9,30.1,90.5,39.9677,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,adidas Nations,3,14:20,4.0,1.7,5.7,.294,0.3,2.3,.143,0.3,0.7,.500,2.3,2.0,1.7,0.7,2.7,1.3,4th,4.529,3.061378460736002
2155,2010-11,Austin Freeman,SG,,Scorer,Georgetown,Big East,21.0,11.0,10.39,4.0,"May 6, 1989",22.15,76,225.0,,,,,,,,9.0,32,32,1082.0,22.3,0.587,0.548,0.403,0.252,504.0,2.6,10.3,6.7,16.3,1.3,0.5,0.65,10.1,0.084,26.4,37.009,3.9,0.8,4.7,0.173,6.5,0.6,7.1,1.44,120.2,107.2,0.349,-0.19,7.5,15.9,0.476,5.2,9.5,0.555,2.3,6.4,0.358,0.251,3.5,4.0,0.87,4.4,2.9,0.9,0.2,2.0,2.1,20.9,11.6,24.5,8.1,14.6,3.5,9.9,5.4,6.2,6.7,4.4,1.3,0.3,3.1,3.3,32.2,24.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.729,2.012859343758436
44712,2014-15,RJ Hunter,SG,,Shooter,Georgia State,Sun Belt,25.0,10.0,-2.03,3.0,"Oct 24, 1993",21.68,78,185.0,76.5,78.0,82.5,104.0,6.0,8.5,8.25,283.0,35,35,1294.0,25.8,0.552,0.473,0.51,0.447,667.0,2.8,12.5,7.9,20.3,3.6,3.6,12.96,11.0,0.088,29.6,42.131,4.4,2.5,6.9,0.215,5.7,1.4,7.1,1.64,115.4,95.5,0.365,0.55,6.3,15.9,0.395,3.8,7.8,0.488,2.5,8.1,0.305,0.23,6.2,7.1,0.878,5.1,3.9,2.3,1.1,2.4,2.6,21.3,9.8,24.7,5.9,12.1,3.8,12.6,9.7,11.1,7.9,6.1,3.6,1.7,3.7,4.1,33.1,24.7,5.0,5.79,0.60211368,16.8,73.3,38.1,32.0,36.6,33.3,51.2,73.8,54.8424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.974,2.297088325676035
31122,2012-13,James Ennis,SF,,Connector,Long Beach State,Big West,19.0,14.0,1.62,4.0,"Jul 1, 1990",23.0,79,200.8,77.75,79.0,83.5,104.5,4.5,8.5,8.75,400.0,33,32,1093.0,25.3,0.616,0.565,0.415,0.407,517.0,6.9,17.0,11.9,14.4,3.1,4.2,13.020000000000001,18.3,0.153,24.9,34.624,3.4,1.4,4.7,0.173,5.7,1.4,7.1,0.71,114.2,100.7,0.311,-4.66,6.7,13.6,0.491,4.6,7.9,0.585,2.0,5.6,0.357,0.252,4.6,5.5,0.834,8.1,2.6,2.1,1.6,3.6,2.7,19.9,9.8,19.9,6.8,11.6,3.0,8.3,6.8,8.1,11.9,3.8,3.1,2.3,5.3,4.0,29.3,19.9,27.0,21.37,4.1269744,34.0,75.4,43.2,24.3,35.6,12.5,41.8,65.5,45.1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21,1.572614080561008
81056,2015-16,Wade Baldwin,PG,,Primary,Vanderbilt,SEC,19.0,14.0,8.68,2.0,"Mar 29, 1996",20.25,76,201.8,74.5,76.0,83.25,100.0,5.2,9.0,9.75,131.0,33,30,1002.0,20.7,0.571,0.492,0.32,0.614,505.0,1.5,11.6,7.0,33.7,2.3,1.0,2.3,18.2,0.127,25.3,41.634,2.7,1.8,4.5,0.179,4.1,3.0,7.1,1.89,112.7,97.7,0.358,2.37,5.4,12.6,0.427,3.8,8.6,0.437,1.6,4.0,0.406,0.267,6.2,7.7,0.799,5.3,6.9,1.6,0.4,3.6,3.4,18.6,7.8,18.2,5.4,12.4,2.4,5.8,8.9,11.2,7.6,9.9,2.3,0.6,5.3,4.9,26.9,18.2,13.0,10.7,3.4315434999999996,38.5,50.4,16.7,29.8,35.9,3.0,31.7,72.5,30.305999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.085,4.4700196207031055
4216,2011-12,Kim English,SG,,Shooter,Missouri,SEC,30.0,5.0,5.68,4.0,"Sep 24, 1988",23.77,78,192.0,76.5,77.75,78.5,98.0,4.3,8.5,8.75,127.0,35,35,1175.0,20.6,0.658,0.64,0.518,0.366,446.0,3.4,13.0,8.3,8.6,2.3,0.9,2.07,13.3,0.112,20.0,26.886,3.7,1.3,5.0,0.171,5.8,1.3,7.1,0.95,123.7,102.6,0.231,-1.89,5.8,11.2,0.521,3.2,5.4,0.589,2.7,5.8,0.459,0.348,3.0,4.1,0.725,5.0,1.9,1.5,0.3,2.0,2.8,17.3,8.8,16.8,4.8,8.1,4.0,8.7,4.5,6.2,7.6,2.9,2.3,0.5,3.0,4.3,26.0,16.8,0.0,0.0,0.0,21.0,76.8,56.6,27.1,44.9,77.5,51.8,94.9,82.0467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.053,0.978859769930545
137931,2021-22,Jalen Duren,C,,Rebounder,Memphis,AAC,19.0,10.0,7.86,1.0,"Nov 18, 2003",18.61,83,250.0,,,,,,,,6.0,29,29,733.0,25.3,0.608,0.597,0.004,0.441,330.0,14.0,21.5,18.0,10.5,1.8,9.9,17.82,18.6,0.164,22.8,30.431,1.8,1.7,3.5,0.19,3.7,3.3,7.1,0.57,112.6,91.9,0.226,-5.32,7.7,12.9,0.597,7.7,12.8,0.6,0.0,0.1,0.0,0.0,3.5,5.7,0.625,12.9,2.0,1.3,3.3,3.5,4.3,18.9,10.8,18.1,10.8,18.1,0.0,0.1,5.0,8.0,18.1,2.8,1.8,4.7,5.0,6.1,26.7,18.1,70.0,46.27,10.216416000000002,64.0,72.8,65.5,35.6,36.9,61.3,0.4,0.0,63.7428,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,U16 Americas Championship,6,18:24,10.3,5.0,8.0,.625,0.0,0.0,.000,0.3,0.8,.400,8.2,1.7,0.3,2.0,0.5,1.0,Gold,2.394,2.9713976166046705
