RealGM ID,Season,Name,Position 1,Position 2,Play Style,Height,Weight,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,Harmonic STK%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,3 Point Confidence,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,Dunks per Minute Played,Unassisted Shots @ Rim /100Poss,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,Adj OFF +/-,Adj DEF +/-,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Finishing Score,Shooting Score,Shot Creation Score,Passing Score,Rebounding Score,Athleticism Score,Defense Score,College Productivity Score,Percentile Score,Box Score Creation,Rim Shot Creation,Helio Score,Draft Score,Image Link
1769,2008-09,Micah Downs,SG,SF,Scorer,79.0,180.0,Gonzaga,WCC,28.0,6.0,3.55,4.0,"Sep 8, 1986",22.81,24.0,34.0,23.0,866.0,,0.572,0.528,50.4,0.325,,,,10.0,7.7,,1.5,,,8.4,,18.2,,1.7,2.0,3.7,0.171,,,,1.5,,,0.15,0.0,4.9,11.4,0.431,2.7,5.6,0.475,2.2,5.7,38.7,,0.4378181818181818,3.0,3.7,0.813,7.2,1.8,1.4,0.7,1.2,3.1,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.597105864432597,0.3173913043478261,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Downs_Micah_BOS.jpg
1771,2008-09,Josh Carter,SF,SG,Scorer,79.0,195.0,Texas A&M,Big 12,24.0,10.0,6.13,4.0,"Nov 20, 1986",22.61,244.0,34.0,34.0,1041.0,,0.602,0.55,58.5,0.376,,,,,,,,,,8.9,,,,3.1,1.3,4.4,0.171,,,,1.55,,,0.246,0.13,5.5,12.7,0.433,2.5,5.3,0.482,3.0,7.4,39.900000000000006,,0.474420731707317,4.0,4.8,0.847,5.6,2.3,1.1,0.3,1.5,1.8,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6488956587966489,,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Carter_Josh_ncaa.jpg
2308,2009-10,Lazar Hayward,SG,SF,Scorer,78.0,225.8,Marquette,Big East,22.0,12.0,8.23,4.0,"Nov 26, 1986",23.59,75.0,34.0,34.0,1097.0,,0.536,0.495,36.2,0.247,563.0,8.2,21.3,14.7,11.2,3.6,1.7,2.309433962264151,2.309433962264151,10.4,,31.6,,3.2,2.2,5.4,0.198,,,,0.78,,,0.318,-3.08,8.1,18.7,0.432,5.7,12.0,0.479,2.4,6.8,34.9,,0.3553811533052039,3.9,4.6,0.843,9.3,1.9,2.3,0.7,2.4,4.2,22.5,,,,,,,,,,,,,,,,10.0,,,0.0091157702825888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2829398324447829,0.5217391304347826,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Hayward_Lazar_nop_1314.jpg
9264,2009-10,Darington Hobson,SG,SF,Scorer,78.0,203.6,New Mexico,MWC,30.0,5.0,3.84,3.0,"Sep 29, 1987",22.75,107.0,35.0,35.0,1175.0,,0.52,0.484,24.6,0.453,588.0,6.9,24.6,15.5,29.3,2.2,1.6,1.8526315789473684,1.8526315789473689,16.3,,26.9,,3.0,2.2,5.2,0.178,,,,1.54,,,0.398,0.23,6.6,14.9,0.44,5.2,11.3,0.465,1.3,3.7,36.1,,0.2926062602965403,4.4,6.8,0.653,11.0,5.4,1.5,0.5,3.5,2.3,18.9,,,,,,,,,,,,,,,,16.0,,,0.0136170212765957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.817974105102818,0.5565217391304348,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/HOBSON_DARINGTON_mil_12.jpg
6731,2009-10,Theo Robertson,SG,SF,Scorer,78.0,220.0,California,Pac-12,21.0,8.0,8.26,4.0,"Dec 16, 1986",23.54,400.0,29.0,28.0,983.0,,0.63,0.587,39.1,0.435,387.0,4.3,11.9,8.2,12.2,1.1,0.4,0.5866666666666667,0.5866666666666668,14.8,,19.7,,3.0,1.0,4.1,0.165,,,,1.16,,,0.255,-1.33,5.5,11.0,0.498,3.5,6.7,0.527,2.0,4.3,45.3,,0.4197227488151659,3.8,4.8,0.797,5.5,2.7,0.7,0.2,2.3,2.6,16.8,,,,,,,,,,,,,,,,4.0,,,0.0040691759918616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5506473724295506,0.2391304347826086,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/player_photo.jpg
9573,2009-10,Ryan Thompson,SG,SF,Scorer,78.0,210.0,Rider,MAAC,17.0,16.0,-1.68,4.0,"Jun 9, 1988",22.06,400.0,33.0,33.0,1209.0,,0.555,0.479,35.5,0.525,550.0,4.1,11.2,7.5,16.2,1.8,1.0,1.2857142857142856,1.2857142857142858,12.2,,24.2,,3.3,1.1,4.4,0.145,,,,1.28,,,0.324,-0.83,5.7,13.5,0.422,4.1,8.7,0.475,1.6,4.8,32.4,,0.3387923416789396,5.8,7.1,0.818,5.4,3.0,1.3,0.4,2.3,2.2,18.7,,,,,,,,,,,,,,,,12.0,,,0.009925558312655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6207159177456207,0.208695652173913,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/THOMPSON_RYAN_uta_1112.jpg
2298,2009-10,Patrick Christopher,SG,SF,Scorer,77.0,210.0,California,Pac-12,24.0,11.0,8.26,4.0,"Jun 3, 1988",22.07,58.0,35.0,35.0,1209.0,,0.545,0.51,37.6,0.204,511.0,5.1,13.3,9.3,11.3,2.7,0.3,0.54,0.54,9.1,,23.0,,3.5,1.7,5.2,0.173,,,,1.42,,,0.285,-0.22,6.7,15.1,0.446,4.8,9.4,0.512,1.9,5.7,33.7,,0.3554333800841515,2.6,3.1,0.86,6.3,2.3,1.9,0.1,1.7,2.4,18.1,,,,,,,,,,,,,,,,23.0,,,0.0190239867659222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6180502665651181,0.2869565217391304,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Christopher_Patrick_mem14.jpg
1617,2008-09,DaJuan Summers,SF,,Scorer,80.0,243.0,Georgetown,Big East,16.0,15.0,8.97,3.0,"Jan 24, 1988",21.43,19.0,31.0,31.0,910.0,,0.598,0.564,46.7,0.471,,,,8.7,9.8,,1.9,,,18.6,,25.7,,2.8,1.2,4.0,0.177,,,,0.48,,,0.237,-6.25,6.0,12.7,0.474,3.7,6.8,0.552,2.3,5.9,38.5,,0.4220539906103286,4.3,6.0,0.713,5.6,1.7,1.5,0.9,3.6,3.6,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,U18 Americas Championship,4,12:30,6.8,2.2,5.2,.429,0.0,0.0,.000,2.2,4.5,.500,3.2,0.3,0.3,0.0,1.0,3.2,Gold,,,,0.0715917745620716,0.2608695652173912,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Summers_DaJuan_nyk1516.jpg
1666,2008-09,Brandon Costner,SF,,Scorer,80.0,230.0,NC State,ACC,16.0,14.0,6.74,3.0,"Jul 21, 1987",21.95,23.0,30.0,30.0,849.0,,0.576,0.535,41.3,0.42,,,,12.6,17.4,,2.6,,,19.6,,26.1,,2.2,1.0,3.2,0.15,,,,0.85,,,0.264,-4.4,6.3,13.6,0.462,4.3,8.0,0.538,2.0,5.6,35.3,,0.3806501305483029,4.2,5.7,0.744,8.5,3.3,0.9,1.4,4.0,3.6,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3773800456968774,0.4304347826086956,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Costner_Brandon_ncaa.jpg
10307,2008-09,Charlie Coley,SF,,Scorer,79.0,220.0,Charlotte,A-10,11.0,20.0,2.47,4.0,"Sep 26, 1986",22.76,400.0,31.0,29.0,908.0,,0.5,0.479,5.2,0.386,,,,12.9,5.8,,3.0,,,16.4,,18.2,,0.6,2.2,2.8,0.122,,,,0.46,,,0.181,-4.1,4.9,10.3,0.476,4.8,9.7,0.498,0.0,0.5,8.3,,0.0639407407407407,2.3,4.0,0.589,9.3,1.1,2.2,1.4,2.4,4.1,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1108149276466108,0.4434782608695652,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Coley_Charlie_ncaa.jpg
4081,2009-10,Wesley Johnson,SF,,Scorer,79.0,206.4,Syracuse,Big East,30.0,5.0,7.21,3.0,"Jul 11, 1987",22.97,340.0,35.0,35.0,1224.0,,0.6,0.564,29.9,0.352,538.0,7.6,18.3,13.5,11.1,2.7,5.7,3.6642857142857146,3.6642857142857146,14.4,,22.1,,3.7,2.9,6.6,0.215,,,,0.96,,,0.274,-2.25,6.8,13.5,0.502,5.1,9.4,0.54,1.7,4.0,41.5,,0.3475770308123249,3.7,4.7,0.772,9.8,2.5,1.9,2.1,2.6,2.4,18.9,,,,,,,,,,,,,,,,37.0,,,0.0302287581699346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4497334348819497,0.4695652173913043,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Johnson_Wesley_lac_18.jpg
2180,2009-10,Al-Farouq Aminu,SF,,Scorer,80.0,216.0,Wake Forest,ACC,20.0,11.0,8.85,2.0,"Sep 21, 1990",19.77,9.0,31.0,30.0,970.0,,0.524,0.471,17.599999999999998,0.532,488.0,14.6,20.5,17.6,9.1,2.6,4.5,3.295774647887324,3.2957746478873244,17.4,,27.5,,2.0,2.2,4.3,0.176,,,,0.41,,,0.256,-7.04,6.9,15.4,0.447,6.1,12.7,0.484,0.7,2.7,27.3,,0.214022271714922,5.7,8.2,0.698,13.7,1.7,1.8,1.8,4.1,3.8,20.2,,,,,,,,,,,,,,,,46.0,,,0.0474226804123711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0396039603960396,0.6478260869565219,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Aminu_Alfarouq_sas21.jpg
2305,2009-10,Paul George,SF,,Scorer,81.0,214.4,Fresno State,WAC,13.0,16.0,1.31,2.0,"May 2, 1990",20.16,193.0,29.0,29.0,962.0,,0.572,0.506,46.0,0.364,469.0,6.7,18.8,12.8,22.4,4.0,2.9,3.36231884057971,3.36231884057971,18.1,,27.9,,2.3,1.8,4.2,0.173,,,,0.94,,,0.369,-3.76,6.4,15.1,0.424,4.0,8.1,0.485,2.5,6.9,35.3,,0.3994587945879458,5.0,5.5,0.909,8.7,3.7,2.7,1.0,3.9,3.5,20.2,,,,,,,,,,,,,,,,18.0,,,0.0187110187110187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4691546077684692,0.4391304347826087,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/George_Paul_lac22.jpg
8226,2009-10,Gordon Hayward,SF,,Scorer,80.0,211.0,Butler,A-10,32.0,5.0,5.08,2.0,"Mar 23, 1990",20.27,400.0,37.0,37.0,1239.0,,0.601,0.527,42.9,0.579,549.0,7.6,23.4,15.8,12.1,2.0,2.8,2.333333333333333,2.333333333333333,15.2,,24.7,,4.0,3.0,6.9,0.224,,,,0.73,,,0.286,-3.72,5.6,12.0,0.464,4.1,6.9,0.592,1.5,5.2,29.4,,0.3488962655601659,5.8,7.0,0.829,9.8,2.0,1.3,1.0,2.7,2.5,18.5,,,,,,,,,,,,,,,,19.0,,,0.0153349475383373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,U19 World Cup,9,21:46,9.6,3.1,6.6,.475,1.3,3.2,.414,2.4,3.4,.710,5.7,1.8,1.4,1.1,0.8,1.4,Gold,,,,0.2574257425742574,0.5695652173913044,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Hayward_Gordon_cha22.jpg
2302,2009-10,Devin Ebanks,SF,,Scorer,80.0,207.8,West Virginia,Big East,27.0,7.0,10.26,2.0,"Oct 28, 1989",20.67,45.0,34.0,31.0,1161.0,,0.527,0.462,9.5,0.483,419.0,9.5,18.0,13.6,14.7,1.9,2.2,2.0390243902439025,2.0390243902439025,16.2,,20.1,,2.6,2.1,4.6,0.16,,,,1.11,,,0.273,-1.78,5.0,10.9,0.457,4.9,9.8,0.495,0.1,1.0,10.0,,0.0974358974358974,4.0,5.2,0.77,9.5,2.9,1.2,0.8,2.6,1.9,14.1,,,,,,,,,,,,,,,,10.0,,,0.0086132644272179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5388423457730388,0.4739130434782608,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Ebanks_Devin_dal_1314.jpg
2158,2009-10,James Anderson,SF,,Scorer,78.0,207.6,Oklahoma State,Big 12,22.0,11.0,6.97,3.0,"Mar 25, 1989",21.27,21.0,33.0,33.0,1124.0,,0.596,0.532,43.9,0.522,698.0,6.7,12.9,9.9,16.5,2.4,2.0,2.1818181818181817,2.1818181818181817,11.2,,31.5,,5.2,1.7,6.9,0.247,,,,1.03,,,0.365,-2.16,8.0,17.6,0.457,5.4,9.9,0.549,2.6,7.7,34.1,,0.3838435897435898,7.4,9.2,0.81,6.8,2.8,1.6,0.7,2.8,3.1,26.2,,,,,,,,,,,,,,,,3.0,,,0.0026690391459074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4859101294744859,0.3130434782608696,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Anderson_James_sac1516.jpg
2260,2009-10,Damion James,SF,,Scorer,79.0,226.6,Texas,Big 12,24.0,10.0,7.38,4.0,"Oct 7, 1987",22.73,17.0,34.0,34.0,1029.0,,0.578,0.544,22.4,0.549,564.0,11.0,23.9,17.6,6.1,3.0,3.6,3.2727272727272725,3.272727272727273,11.6,,26.3,,3.8,2.7,6.5,0.252,,,,0.48,,,0.242,-4.16,8.2,16.3,0.501,6.8,12.6,0.535,1.4,3.7,38.3,,0.2826754530477759,6.0,8.9,0.674,13.6,1.3,2.2,1.6,2.7,3.9,23.8,,,,,,,,,,,,,,,,29.0,,,0.0281827016520894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1279512566641279,0.6478260869565219,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/James_Damion_was14.jpg
2318,2009-10,Stanley Robinson,SF,,Scorer,80.0,213.2,UConn,Big East,18.0,16.0,9.15,4.0,"Jul 14, 1988",21.96,18.0,34.0,34.0,1163.0,,0.57,0.559,20.4,0.251,442.0,8.9,14.6,11.9,6.6,1.5,3.2,2.042553191489362,2.042553191489362,15.1,,21.5,,2.4,1.8,4.2,0.143,,,,0.44,,,0.281,-4.59,7.0,13.3,0.525,6.1,10.6,0.571,0.9,2.7,34.2,,0.2555604395604395,2.1,3.3,0.629,8.9,1.2,1.0,1.4,2.6,1.8,17.0,,,,,,,,,,,,,,,,66.0,,,0.056749785038693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,U18 Americas Championship,4,18:00,8.3,3.5,6.8,.519,0.0,0.0,.000,1.2,2.0,.625,5.2,0.8,0.8,1.0,1.0,1.8,Gold,,,,0.0925361766945925,0.3999999999999999,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Robinson_Stanley_ncaa.jpg
2317,2009-10,Quincy Pondexter,SF,,Scorer,79.0,215.0,Washington,Pac-12,26.0,10.0,7.49,4.0,"Mar 10, 1988",22.31,31.0,36.0,36.0,1162.0,,0.608,0.547,11.0,0.487,653.0,10.3,15.0,12.7,11.2,2.2,1.8,1.98,1.98,10.6,,25.6,,5.2,2.0,7.3,0.25,,,,0.93,,,0.307,-2.06,8.4,16.0,0.528,7.8,14.2,0.55,0.6,1.8,35.3,,0.1677321814254859,6.4,7.8,0.827,9.1,2.2,1.6,0.7,2.3,3.1,23.9,,,,,,,,,,,,,,,,34.0,,,0.0292598967297762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4204112718964204,0.4347826086956521,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Pondexter_Quincy_sas_18.jpg
6595,2009-10,DaSean Butler,SF,,Scorer,79.0,225.0,West Virginia,Big East,31.0,7.0,10.26,4.0,"Jan 25, 1988",22.43,107.0,38.0,38.0,1360.0,,0.541,0.483,39.4,0.423,616.0,5.0,15.4,10.0,19.2,1.7,1.3,1.4733333333333332,1.4733333333333334,10.1,,25.0,,5.0,2.1,7.1,0.209,,,,1.75,,,0.347,0.88,6.1,14.8,0.414,4.1,9.0,0.452,2.1,5.8,35.4,,0.3729304812834224,4.9,6.3,0.789,7.0,3.5,1.1,0.4,2.0,2.4,19.2,,,,,,,,,,,,,,,,5.0,,,0.0036764705882352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7833206397562833,0.3173913043478261,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Butler_DaSean_sas_1112.jpg
4185,2009-10,Marquis Gilstrap,SF,,Scorer,79.0,215.0,Iowa State,Big 12,15.0,17.0,8.37,4.0,"Aug 12, 1987",22.88,400.0,32.0,32.0,1029.0,,0.53,0.493,30.6,0.438,456.0,9.5,21.6,15.7,9.1,1.6,2.8,2.036363636363636,2.036363636363636,16.2,,25.6,,1.8,1.8,3.6,0.139,,,,0.52,,,0.249,-5.37,6.3,14.5,0.435,4.6,10.0,0.461,1.7,4.4,37.7,,0.337809663250366,4.2,6.3,0.669,11.6,1.7,1.1,1.2,3.4,2.9,18.5,,,,,,,,,,,,,,,,22.0,,,0.021379980563654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1138613861386138,0.5652173913043478,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Gilstrap_Marquis_ncaa_iast.jpg
8224,2009-10,Charles Garcia,SF,,Scorer,81.0,231.6,Seattle,Ind,17.0,14.0,,3.0,"Oct 13, 1988",21.71,400.0,31.0,23.0,806.0,,0.532,0.49,11.7,0.758,,9.7,25.0,16.8,8.4,0.9,2.9,1.3736842105263156,1.3736842105263158,18.5,,35.0,,,,,,,,,0.26,,,0.252,-10.75,9.4,19.9,0.474,8.8,17.6,0.5,0.6,2.3,27.700000000000003,,0.1645126903553299,9.3,15.1,0.615,12.7,1.6,0.7,1.2,6.2,5.0,28.8,,,,,,,,,,,,,,,,28.0,,,0.0347394540942928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034272658035034,0.6130434782608696,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Garcia_Charles_ncaa_sea.jpg
3727,2009-10,Landon Milbourne,SF,,Scorer,79.0,207.0,Maryland,Big Ten,24.0,9.0,7.95,4.0,"Jun 29, 1987",23.01,106.0,33.0,33.0,978.0,,0.543,0.515,11.1,0.27,376.0,7.2,10.2,8.8,4.6,2.2,3.8,2.786666666666666,2.786666666666666,11.1,,21.4,,2.0,1.6,3.6,0.149,,,,0.52,,,0.201,-3.06,6.9,13.9,0.496,6.4,12.4,0.515,0.5,1.6,34.2,,0.1676026490066225,2.7,3.8,0.728,6.6,1.0,1.5,1.6,2.0,3.5,17.1,,,,,,,,,,,,,,,,12.0,,,0.0122699386503067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1546077684691546,0.2652173913043478,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/player_photo.jpg
10158,2009-10,Kevin Palmer,SF,,Scorer,78.0,205.0,Texas A&M Corpus Christi,Southland,17.0,15.0,-2.83,4.0,"Jun 21, 1987",23.03,400.0,32.0,32.0,1053.0,,0.577,0.522,36.3,0.523,593.0,6.5,13.0,9.9,20.7,4.3,1.0,1.6226415094339623,1.6226415094339623,20.3,,32.6,,2.7,2.0,4.8,0.181,,,,0.63,,,0.378,-8.01,7.7,16.6,0.463,5.8,10.6,0.545,1.9,6.0,32.1,,0.3407105263157894,6.6,8.7,0.76,6.6,3.3,2.9,0.3,5.3,2.6,24.0,,,,,,,,,,,,,,,,10.0,,,0.0094966761633428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1435643564356435,0.3130434782608696,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/player_photo.jpg
10164,2009-10,Tyren Johnson,SF,,Scorer,80.0,204.0,Louisiana Lafayette,Sun Belt,13.0,17.0,-4.74,4.0,"Jul 24, 1988",21.93,400.0,30.0,29.0,1082.0,,0.563,0.537,20.200000000000003,0.346,533.0,6.6,19.9,13.3,21.3,3.0,4.5,3.6,3.6,18.4,,28.0,,2.5,2.0,4.4,0.163,,,,0.92,,,0.409,-4.06,7.6,15.2,0.5,6.5,12.1,0.535,1.1,3.1,36.1,,0.2590479573712255,3.6,5.2,0.69,8.8,3.7,2.0,1.6,4.0,3.1,19.9,,,,,,,,,,,,,,,,28.0,,,0.0258780036968576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4588728103579588,0.4608695652173913,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Johnson_Tyren_ind_12.jpg
9457,2009-10,Marqus Blakely,SF,,Scorer,77.0,225.0,Vermont,AEC,25.0,10.0,-6.69,4.0,"Oct 22, 1988",21.69,400.0,35.0,35.0,1180.0,,0.587,0.543,4.0,0.812,631.0,11.3,19.7,15.7,26.2,4.3,5.8,4.938613861386139,4.938613861386139,19.0,,27.0,,3.9,3.2,7.1,0.24,,,,1.07,,,0.401,-2.96,6.8,12.6,0.542,6.8,12.1,0.561,0.0,0.5,6.7,,0.0500934579439252,6.8,10.3,0.667,11.1,4.4,2.9,2.3,4.1,3.0,20.6,,,,,,,,,,,,,,,,54.0,,,0.0457627118644067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5952018278750952,0.5652173913043478,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Blakely_Marqus_LAC.jpg
2284,2009-10,Raymar Morgan,SF,,Scorer,79.0,210.0,Michigan State,Big Ten,27.0,9.0,8.17,4.0,"Aug 8, 1988",21.89,34.0,36.0,33.0,979.0,,0.569,0.538,5.800000000000001,0.481,391.0,9.6,16.8,13.3,12.9,2.4,2.9,2.6264150943396225,2.6264150943396225,16.2,,22.0,,2.4,1.9,4.3,0.174,,,,0.91,,,0.23,-2.81,6.3,11.9,0.529,6.1,11.2,0.544,0.2,0.7,29.4,,0.0968863636363636,3.8,5.7,0.671,9.1,2.6,1.6,1.0,2.8,4.4,16.6,,,,,,,,,,,,,,,,13.0,,,0.0132788559754851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,U19 World Cup,9,21:00,9.2,3.1,7.7,.406,0.6,2.1,.263,2.4,3.3,.733,4.3,1.0,1.0,0.2,1.9,3.3,Silver,,,,0.4127951256664128,0.4608695652173913,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Morgan_Raymar_ncaa.jpg
6856,2009-10,Landry Fields,SF,,Scorer,79.0,210.0,Stanford,Pac-12,14.0,18.0,6.5,4.0,"Jun 27, 1988",22.01,245.0,32.0,32.0,1161.0,,0.56,0.519,17.0,0.508,673.0,7.9,20.6,14.1,19.5,2.6,2.3,2.440816326530612,2.440816326530612,11.7,,31.5,,4.2,1.8,6.0,0.206,,,,1.07,,,0.433,-2.03,8.5,17.4,0.49,7.5,14.5,0.521,1.0,3.0,33.7,,0.2259960552268244,6.2,8.9,0.696,9.6,3.1,1.8,0.9,2.9,2.2,24.3,,,,,,,,,,,,,,,,27.0,,,0.0232558139534883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5342726580350343,0.4956521739130434,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Fields_Landry_tor14.jpg
